data_epi,uf,casos,regiao,pais
2019-12-08,SC,63.0,Sul,Brasil
2019-12-15,SC,55.0,Sul,Brasil
2019-12-22,SC,66.0,Sul,Brasil
2019-12-29,SC,46.0,Sul,Brasil
2020-01-05,SC,9.0,Sul,Brasil
2020-01-12,SC,26.0,Sul,Brasil
2020-01-19,SC,16.0,Sul,Brasil
2020-01-26,SC,31.0,Sul,Brasil
2020-02-02,SC,29.0,Sul,Brasil
2020-02-09,SC,36.0,Sul,Brasil
2020-02-16,SC,49.0,Sul,Brasil
2020-02-23,SC,103.0,Sul,Brasil
2020-03-01,SC,127.0,Sul,Brasil
2020-03-08,SC,235.0,Sul,Brasil
2020-03-15,SC,313.0,Sul,Brasil
2020-03-22,SC,322.0,Sul,Brasil
2020-03-29,SC,422.0,Sul,Brasil
2020-04-05,SC,598.0,Sul,Brasil
2020-04-12,SC,698.0,Sul,Brasil
2020-04-19,SC,1141.0,Sul,Brasil
2020-04-26,SC,1001.0,Sul,Brasil
2020-05-03,SC,1016.0,Sul,Brasil
2020-05-10,SC,1107.0,Sul,Brasil
2020-05-17,SC,907.0,Sul,Brasil
2020-05-24,SC,879.0,Sul,Brasil
2020-05-31,SC,656.0,Sul,Brasil
2020-06-07,SC,536.0,Sul,Brasil
2020-06-14,SC,345.0,Sul,Brasil
2020-06-21,SC,289.0,Sul,Brasil
2020-06-28,SC,280.0,Sul,Brasil
2020-07-05,SC,198.0,Sul,Brasil
2020-07-12,SC,130.0,Sul,Brasil
2020-07-19,SC,49.0,Sul,Brasil
2020-07-26,SC,26.0,Sul,Brasil
2020-08-02,SC,20.0,Sul,Brasil
2020-08-09,SC,15.0,Sul,Brasil
2020-08-16,SC,17.0,Sul,Brasil
2020-08-23,SC,13.0,Sul,Brasil
2020-08-30,SC,6.0,Sul,Brasil
2020-09-06,SC,12.0,Sul,Brasil
2020-09-13,SC,11.0,Sul,Brasil
2020-09-20,SC,5.0,Sul,Brasil
2020-09-27,SC,11.0,Sul,Brasil
2020-10-04,SC,7.0,Sul,Brasil
2020-10-11,SC,8.0,Sul,Brasil
2020-10-18,SC,9.0,Sul,Brasil
2020-10-25,SC,12.0,Sul,Brasil
2020-11-01,SC,17.0,Sul,Brasil
2020-11-08,SC,10.0,Sul,Brasil
2020-11-15,SC,7.0,Sul,Brasil
2020-11-22,SC,10.0,Sul,Brasil
2020-11-29,SC,16.0,Sul,Brasil
2020-12-06,SC,21.0,Sul,Brasil
2020-12-13,SC,14.0,Sul,Brasil
2020-12-20,SC,13.0,Sul,Brasil
2020-12-27,SC,16.0,Sul,Brasil
2021-01-03,SC,16.0,Sul,Brasil
2021-01-10,SC,51.0,Sul,Brasil
2021-01-17,SC,141.0,Sul,Brasil
2021-01-24,SC,139.0,Sul,Brasil
2021-01-31,SC,165.0,Sul,Brasil
2021-02-07,SC,187.0,Sul,Brasil
2021-02-14,SC,247.0,Sul,Brasil
2021-02-21,SC,240.0,Sul,Brasil
2021-02-28,SC,272.0,Sul,Brasil
2021-03-07,SC,369.0,Sul,Brasil
2021-03-14,SC,437.0,Sul,Brasil
2021-03-21,SC,742.0,Sul,Brasil
2021-03-28,SC,1061.0,Sul,Brasil
2021-04-04,SC,1303.0,Sul,Brasil
2021-04-11,SC,1792.0,Sul,Brasil
2021-04-18,SC,1799.0,Sul,Brasil
2021-04-25,SC,2445.0,Sul,Brasil
2021-05-02,SC,2508.0,Sul,Brasil
2021-05-09,SC,2766.0,Sul,Brasil
2021-05-16,SC,2539.0,Sul,Brasil
2021-05-23,SC,2273.0,Sul,Brasil
2021-05-30,SC,2024.0,Sul,Brasil
2021-06-06,SC,1409.0,Sul,Brasil
2021-06-13,SC,1539.0,Sul,Brasil
2021-06-20,SC,863.0,Sul,Brasil
2021-06-27,SC,756.0,Sul,Brasil
2021-07-04,SC,495.0,Sul,Brasil
2021-07-11,SC,477.0,Sul,Brasil
2021-07-18,SC,376.0,Sul,Brasil
2021-07-25,SC,288.0,Sul,Brasil
2021-08-01,SC,278.0,Sul,Brasil
2021-08-08,SC,286.0,Sul,Brasil
2021-08-15,SC,248.0,Sul,Brasil
2021-08-22,SC,200.0,Sul,Brasil
2021-08-29,SC,200.0,Sul,Brasil
2021-09-05,SC,209.0,Sul,Brasil
2021-09-12,SC,124.0,Sul,Brasil
2021-09-19,SC,123.0,Sul,Brasil
2021-09-26,SC,127.0,Sul,Brasil
2021-10-03,SC,175.0,Sul,Brasil
2021-10-10,SC,176.0,Sul,Brasil
2021-10-17,SC,108.0,Sul,Brasil
2021-10-24,SC,123.0,Sul,Brasil
2021-10-31,SC,165.0,Sul,Brasil
2021-11-07,SC,153.0,Sul,Brasil
2021-11-14,SC,158.0,Sul,Brasil
2021-11-21,SC,164.0,Sul,Brasil
2021-11-28,SC,181.0,Sul,Brasil
2021-12-05,SC,201.0,Sul,Brasil
2021-12-12,SC,232.0,Sul,Brasil
2021-12-19,SC,268.0,Sul,Brasil
2021-12-26,SC,250.0,Sul,Brasil
2022-01-02,SC,181.0,Sul,Brasil
2022-01-09,SC,5.0,Sul,Brasil
2022-01-16,SC,19.0,Sul,Brasil
2022-01-23,SC,19.0,Sul,Brasil
2022-01-30,SC,18.0,Sul,Brasil
2022-02-06,SC,32.0,Sul,Brasil
2022-02-13,SC,69.0,Sul,Brasil
2022-02-20,SC,216.0,Sul,Brasil
2022-02-27,SC,433.0,Sul,Brasil
2022-03-06,SC,964.0,Sul,Brasil
2022-03-13,SC,2275.0,Sul,Brasil
2022-03-20,SC,3657.0,Sul,Brasil
2022-03-27,SC,4895.0,Sul,Brasil
2022-04-03,SC,6595.0,Sul,Brasil
2022-04-10,SC,7384.0,Sul,Brasil
2022-04-17,SC,6813.0,Sul,Brasil
2022-04-24,SC,8555.0,Sul,Brasil
2022-05-01,SC,8125.0,Sul,Brasil
2022-05-08,SC,7557.0,Sul,Brasil
2022-05-15,SC,7055.0,Sul,Brasil
2022-05-22,SC,5505.0,Sul,Brasil
2022-05-29,SC,4932.0,Sul,Brasil
2022-06-05,SC,2680.0,Sul,Brasil
2022-06-12,SC,1814.0,Sul,Brasil
2022-06-19,SC,876.0,Sul,Brasil
2022-06-26,SC,1075.0,Sul,Brasil
2022-07-03,SC,954.0,Sul,Brasil
2022-07-10,SC,604.0,Sul,Brasil
2022-07-17,SC,370.0,Sul,Brasil
2022-07-24,SC,265.0,Sul,Brasil
2022-07-31,SC,176.0,Sul,Brasil
2022-08-07,SC,197.0,Sul,Brasil
2022-08-14,SC,107.0,Sul,Brasil
2022-08-21,SC,106.0,Sul,Brasil
2022-08-28,SC,103.0,Sul,Brasil
2022-09-04,SC,59.0,Sul,Brasil
2022-09-11,SC,56.0,Sul,Brasil
2022-09-18,SC,51.0,Sul,Brasil
2022-09-25,SC,118.0,Sul,Brasil
2022-10-02,SC,50.0,Sul,Brasil
2022-10-09,SC,32.0,Sul,Brasil
2022-10-16,SC,19.0,Sul,Brasil
2022-10-23,SC,71.0,Sul,Brasil
2022-10-30,SC,61.0,Sul,Brasil
2022-11-06,SC,23.0,Sul,Brasil
2022-11-13,SC,14.0,Sul,Brasil
2022-11-20,SC,24.0,Sul,Brasil
2022-11-27,SC,25.0,Sul,Brasil
2022-12-04,SC,32.0,Sul,Brasil
2022-12-11,SC,33.0,Sul,Brasil
2022-12-18,SC,53.0,Sul,Brasil
2022-12-25,SC,46.0,Sul,Brasil
2023-01-01,SC,60.0,Sul,Brasil
2023-01-08,SC,23.0,Sul,Brasil
2023-01-15,SC,42.0,Sul,Brasil
2023-01-22,SC,69.0,Sul,Brasil
2023-01-29,SC,94.0,Sul,Brasil
2023-02-05,SC,240.0,Sul,Brasil
2023-02-12,SC,415.0,Sul,Brasil
2023-02-19,SC,533.0,Sul,Brasil
2023-02-26,SC,591.0,Sul,Brasil
2023-03-05,SC,1108.0,Sul,Brasil
2023-03-12,SC,1917.0,Sul,Brasil
2023-03-19,SC,3313.0,Sul,Brasil
2023-03-26,SC,5463.0,Sul,Brasil
2023-04-02,SC,9066.0,Sul,Brasil
2023-04-09,SC,10241.0,Sul,Brasil
2023-04-16,SC,13345.0,Sul,Brasil
2023-04-23,SC,11793.0,Sul,Brasil
2023-04-30,SC,13323.0,Sul,Brasil
2023-05-07,SC,11441.0,Sul,Brasil
2023-05-14,SC,11312.0,Sul,Brasil
2023-05-21,SC,10379.0,Sul,Brasil
2023-05-28,SC,7815.0,Sul,Brasil
2023-06-04,SC,5941.0,Sul,Brasil
2023-06-11,SC,4516.0,Sul,Brasil
2023-06-18,SC,4143.0,Sul,Brasil
2023-06-25,SC,2835.0,Sul,Brasil
2023-07-02,SC,2087.0,Sul,Brasil
2023-07-09,SC,1939.0,Sul,Brasil
2023-07-16,SC,1349.0,Sul,Brasil
2023-07-23,SC,854.0,Sul,Brasil
2023-07-30,SC,583.0,Sul,Brasil
2023-08-06,SC,482.0,Sul,Brasil
2023-08-13,SC,373.0,Sul,Brasil
2023-08-20,SC,354.0,Sul,Brasil
2023-08-27,SC,280.0,Sul,Brasil
2023-09-03,SC,246.0,Sul,Brasil
2023-09-10,SC,125.0,Sul,Brasil
2023-09-17,SC,153.0,Sul,Brasil
2023-09-24,SC,198.0,Sul,Brasil
2023-10-01,SC,162.0,Sul,Brasil
2023-10-08,SC,135.0,Sul,Brasil
2023-10-15,SC,111.0,Sul,Brasil
2023-10-22,SC,141.0,Sul,Brasil
2023-10-29,SC,143.0,Sul,Brasil
2023-11-05,SC,95.0,Sul,Brasil
2023-11-12,SC,159.0,Sul,Brasil
2023-11-19,SC,147.0,Sul,Brasil
2023-11-26,SC,145.0,Sul,Brasil
2023-12-03,SC,185.0,Sul,Brasil
2023-12-10,SC,220.0,Sul,Brasil
2023-12-17,SC,250.0,Sul,Brasil
2023-12-24,SC,455.0,Sul,Brasil
2023-12-31,SC,679.0,Sul,Brasil
2024-01-07,SC,349.0,Sul,Brasil
2024-01-14,SC,632.0,Sul,Brasil
2024-01-21,SC,971.0,Sul,Brasil
2024-01-28,SC,1288.0,Sul,Brasil
2024-02-04,SC,1921.0,Sul,Brasil
2024-02-11,SC,3408.0,Sul,Brasil
2024-02-18,SC,5476.0,Sul,Brasil
2024-02-25,SC,8939.0,Sul,Brasil
2024-03-03,SC,11631.0,Sul,Brasil
2024-03-10,SC,13723.0,Sul,Brasil
2024-03-17,SC,16878.0,Sul,Brasil
2024-03-24,SC,21954.0,Sul,Brasil
2024-03-31,SC,24344.0,Sul,Brasil
2024-04-07,SC,27467.0,Sul,Brasil
2024-04-14,SC,29464.0,Sul,Brasil
2024-04-21,SC,29383.0,Sul,Brasil
2024-04-28,SC,27107.0,Sul,Brasil
2024-05-05,SC,22071.0,Sul,Brasil
2024-05-12,SC,23278.0,Sul,Brasil
2024-05-19,SC,21331.0,Sul,Brasil
2024-05-26,SC,14253.0,Sul,Brasil
2024-06-02,SC,6196.0,Sul,Brasil
2024-06-09,SC,5660.0,Sul,Brasil
2024-06-16,SC,4510.0,Sul,Brasil
2024-06-23,SC,3939.0,Sul,Brasil
2024-06-30,SC,2677.0,Sul,Brasil
2024-07-07,SC,1636.0,Sul,Brasil
2024-07-14,SC,863.0,Sul,Brasil
2024-07-21,SC,472.0,Sul,Brasil
2024-07-28,SC,421.0,Sul,Brasil
2024-08-04,SC,509.0,Sul,Brasil
2024-08-11,SC,338.0,Sul,Brasil
2024-08-18,SC,312.0,Sul,Brasil
2024-08-25,SC,221.0,Sul,Brasil
2024-09-01,SC,160.0,Sul,Brasil
2024-09-08,SC,68.0,Sul,Brasil
2024-09-15,SC,86.0,Sul,Brasil
2024-09-22,SC,76.0,Sul,Brasil
2024-09-29,SC,102.0,Sul,Brasil
2024-10-06,SC,93.0,Sul,Brasil
2024-10-13,SC,105.0,Sul,Brasil
2024-10-20,SC,99.0,Sul,Brasil
2024-10-27,SC,122.0,Sul,Brasil
2024-11-03,SC,114.0,Sul,Brasil
2024-11-10,SC,143.0,Sul,Brasil
2024-11-17,SC,145.0,Sul,Brasil
2024-11-24,SC,150.0,Sul,Brasil
2024-12-01,SC,139.0,Sul,Brasil
2024-12-08,SC,216.0,Sul,Brasil
2024-12-15,SC,332.0,Sul,Brasil
2024-12-22,SC,276.0,Sul,Brasil
2024-12-29,SC,281.0,Sul,Brasil
2025-01-05,SC,166.0,Sul,Brasil
2025-01-12,SC,239.0,Sul,Brasil
2025-01-19,SC,222.0,Sul,Brasil
2025-01-26,SC,245.0,Sul,Brasil
2025-02-02,SC,238.0,Sul,Brasil
2025-02-09,SC,236.0,Sul,Brasil
2025-02-16,SC,296.0,Sul,Brasil
2025-02-23,SC,315.0,Sul,Brasil
2025-03-02,SC,403.0,Sul,Brasil
2025-03-09,SC,497.0,Sul,Brasil
2025-03-16,SC,801.0,Sul,Brasil
2025-03-23,SC,959.0,Sul,Brasil
2025-03-30,SC,1212.0,Sul,Brasil
2025-04-06,SC,1556.0,Sul,Brasil
2025-04-13,SC,1920.0,Sul,Brasil
2025-04-20,SC,1614.0,Sul,Brasil
2025-04-27,SC,2050.0,Sul,Brasil
2025-05-04,SC,1733.0,Sul,Brasil
2025-05-11,SC,1616.0,Sul,Brasil
2025-05-18,SC,1481.0,Sul,Brasil
2025-05-25,SC,1501.0,Sul,Brasil
2025-06-01,SC,1138.0,Sul,Brasil
2025-06-08,SC,863.0,Sul,Brasil
2025-06-15,SC,519.0,Sul,Brasil
2025-06-22,SC,406.0,Sul,Brasil
2025-06-29,SC,296.0,Sul,Brasil
2025-07-06,SC,202.0,Sul,Brasil
2025-07-13,SC,164.0,Sul,Brasil
2025-07-20,SC,163.0,Sul,Brasil
2025-07-27,SC,143.0,Sul,Brasil
2025-08-03,SC,108.0,Sul,Brasil
2025-08-10,SC,93.0,Sul,Brasil
2025-08-17,SC,72.0,Sul,Brasil
2025-08-24,SC,54.0,Sul,Brasil
2025-08-31,SC,57.0,Sul,Brasil
2025-09-07,SC,67.0,Sul,Brasil
2025-09-14,SC,58.0,Sul,Brasil
2025-09-21,SC,88.0,Sul,Brasil
2025-09-28,SC,97.0,Sul,Brasil
2025-10-05,SC,101.0,Sul,Brasil
2025-10-12,SC,108.0,Sul,Brasil
2025-10-19,SC,110.0,Sul,Brasil
2025-10-26,SC,160.0,Sul,Brasil
2025-11-02,SC,122.0,Sul,Brasil
2025-11-09,SC,106.0,Sul,Brasil
2025-11-16,SC,133.0,Sul,Brasil
2025-11-23,SC,105.0,Sul,Brasil
2025-11-30,SC,109.0,Sul,Brasil
2025-12-07,SC,110.0,Sul,Brasil
2025-12-14,SC,112.0,Sul,Brasil
2025-12-21,SC,143.0,Sul,Brasil
2025-12-28,SC,91.0,Sul,Brasil
2026-01-04,SC,102.0,Sul,Brasil
2026-01-11,SC,110.0,Sul,Brasil
2026-01-18,SC,97.0,Sul,Brasil
2026-01-25,SC,117.0,Sul,Brasil
2026-02-01,SC,113.0,Sul,Brasil
2026-02-08,SC,140.0,Sul,Brasil
2026-02-15,SC,96.0,Sul,Brasil
2026-02-22,SC,116.0,Sul,Brasil
2026-03-01,SC,148.0,Sul,Brasil
2026-03-08,SC,164.0,Sul,Brasil
2026-03-15,SC,123.0,Sul,Brasil
2026-03-22,SC,196.0,Sul,Brasil
2026-03-29,SC,257.0,Sul,Brasil
2026-04-05,SC,508.0,Sul,Brasil
2026-04-12,SC,637.0,Sul,Brasil
2026-04-19,SC,2.0,Sul,Brasil
2015-01-04,SE,1.0,Nordeste,Brasil
2015-01-11,SE,108.0,Nordeste,Brasil
2015-01-18,SE,129.0,Nordeste,Brasil
2015-01-25,SE,126.0,Nordeste,Brasil
2015-02-01,SE,149.0,Nordeste,Brasil
2015-02-08,SE,121.0,Nordeste,Brasil
2015-02-15,SE,167.0,Nordeste,Brasil
2015-02-22,SE,111.0,Nordeste,Brasil
2015-03-01,SE,245.0,Nordeste,Brasil
2015-03-08,SE,207.0,Nordeste,Brasil
2015-03-15,SE,317.0,Nordeste,Brasil
2015-03-22,SE,433.0,Nordeste,Brasil
2015-03-29,SE,536.0,Nordeste,Brasil
2015-04-05,SE,352.0,Nordeste,Brasil
2015-04-12,SE,623.0,Nordeste,Brasil
2015-04-19,SE,585.0,Nordeste,Brasil
2015-04-26,SE,465.0,Nordeste,Brasil
2015-05-03,SE,261.0,Nordeste,Brasil
2015-05-10,SE,385.0,Nordeste,Brasil
2015-05-17,SE,253.0,Nordeste,Brasil
2015-05-24,SE,230.0,Nordeste,Brasil
2015-05-31,SE,174.0,Nordeste,Brasil
2015-06-07,SE,128.0,Nordeste,Brasil
2015-06-14,SE,78.0,Nordeste,Brasil
2015-06-21,SE,77.0,Nordeste,Brasil
2015-06-28,SE,49.0,Nordeste,Brasil
2015-07-05,SE,64.0,Nordeste,Brasil
2015-07-12,SE,62.0,Nordeste,Brasil
2015-07-19,SE,61.0,Nordeste,Brasil
2015-07-26,SE,54.0,Nordeste,Brasil
2015-08-02,SE,50.0,Nordeste,Brasil
2015-08-09,SE,59.0,Nordeste,Brasil
2015-08-16,SE,197.0,Nordeste,Brasil
2015-08-23,SE,245.0,Nordeste,Brasil
2015-08-30,SE,203.0,Nordeste,Brasil
2015-09-06,SE,193.0,Nordeste,Brasil
2015-09-13,SE,266.0,Nordeste,Brasil
2015-09-20,SE,359.0,Nordeste,Brasil
2015-09-27,SE,616.0,Nordeste,Brasil
2015-10-04,SE,362.0,Nordeste,Brasil
2015-10-11,SE,341.0,Nordeste,Brasil
2015-10-18,SE,284.0,Nordeste,Brasil
2015-10-25,SE,375.0,Nordeste,Brasil
2015-11-01,SE,352.0,Nordeste,Brasil
2015-11-08,SE,372.0,Nordeste,Brasil
2015-11-15,SE,578.0,Nordeste,Brasil
2015-11-22,SE,518.0,Nordeste,Brasil
2015-11-29,SE,820.0,Nordeste,Brasil
2015-12-06,SE,720.0,Nordeste,Brasil
2015-12-13,SE,438.0,Nordeste,Brasil
2015-12-20,SE,399.0,Nordeste,Brasil
2015-12-27,SE,293.0,Nordeste,Brasil
2016-01-03,SE,293.0,Nordeste,Brasil
2016-01-10,SE,244.0,Nordeste,Brasil
2016-01-17,SE,245.0,Nordeste,Brasil
2016-01-24,SE,284.0,Nordeste,Brasil
2016-01-31,SE,323.0,Nordeste,Brasil
2016-02-07,SE,377.0,Nordeste,Brasil
2016-02-14,SE,451.0,Nordeste,Brasil
2016-02-21,SE,576.0,Nordeste,Brasil
2016-02-28,SE,612.0,Nordeste,Brasil
2016-03-06,SE,480.0,Nordeste,Brasil
2016-03-13,SE,436.0,Nordeste,Brasil
2016-03-20,SE,341.0,Nordeste,Brasil
2016-03-27,SE,166.0,Nordeste,Brasil
2016-04-03,SE,244.0,Nordeste,Brasil
2016-04-10,SE,168.0,Nordeste,Brasil
2016-04-17,SE,247.0,Nordeste,Brasil
2016-04-24,SE,154.0,Nordeste,Brasil
2016-05-01,SE,178.0,Nordeste,Brasil
2016-05-08,SE,77.0,Nordeste,Brasil
2016-05-15,SE,65.0,Nordeste,Brasil
2016-05-22,SE,77.0,Nordeste,Brasil
2016-05-29,SE,62.0,Nordeste,Brasil
2016-06-05,SE,76.0,Nordeste,Brasil
2016-06-12,SE,75.0,Nordeste,Brasil
2016-06-19,SE,66.0,Nordeste,Brasil
2016-06-26,SE,56.0,Nordeste,Brasil
2016-07-03,SE,40.0,Nordeste,Brasil
2016-07-10,SE,52.0,Nordeste,Brasil
2016-07-17,SE,66.0,Nordeste,Brasil
2016-07-24,SE,66.0,Nordeste,Brasil
2016-07-31,SE,65.0,Nordeste,Brasil
2016-08-07,SE,124.0,Nordeste,Brasil
2016-08-14,SE,74.0,Nordeste,Brasil
2016-08-21,SE,61.0,Nordeste,Brasil
2016-08-28,SE,56.0,Nordeste,Brasil
2016-09-04,SE,78.0,Nordeste,Brasil
2016-09-11,SE,40.0,Nordeste,Brasil
2016-09-18,SE,44.0,Nordeste,Brasil
2016-09-25,SE,52.0,Nordeste,Brasil
2016-10-02,SE,36.0,Nordeste,Brasil
2016-10-09,SE,60.0,Nordeste,Brasil
2016-10-16,SE,24.0,Nordeste,Brasil
2016-10-23,SE,25.0,Nordeste,Brasil
2016-10-30,SE,48.0,Nordeste,Brasil
2016-11-06,SE,34.0,Nordeste,Brasil
2016-11-13,SE,31.0,Nordeste,Brasil
2016-11-20,SE,21.0,Nordeste,Brasil
2016-11-27,SE,40.0,Nordeste,Brasil
2016-12-04,SE,40.0,Nordeste,Brasil
2016-12-11,SE,74.0,Nordeste,Brasil
2016-12-18,SE,37.0,Nordeste,Brasil
2016-12-25,SE,33.0,Nordeste,Brasil
2017-01-01,SE,58.0,Nordeste,Brasil
2017-01-08,SE,26.0,Nordeste,Brasil
2017-01-15,SE,42.0,Nordeste,Brasil
2017-01-22,SE,22.0,Nordeste,Brasil
2017-01-29,SE,62.0,Nordeste,Brasil
2017-02-05,SE,48.0,Nordeste,Brasil
2017-02-12,SE,34.0,Nordeste,Brasil
2017-02-19,SE,25.0,Nordeste,Brasil
2017-02-26,SE,28.0,Nordeste,Brasil
2017-03-05,SE,11.0,Nordeste,Brasil
2017-03-12,SE,20.0,Nordeste,Brasil
2017-03-19,SE,24.0,Nordeste,Brasil
2017-03-26,SE,22.0,Nordeste,Brasil
2017-04-02,SE,112.0,Nordeste,Brasil
2017-04-09,SE,27.0,Nordeste,Brasil
2017-04-16,SE,30.0,Nordeste,Brasil
2017-04-23,SE,50.0,Nordeste,Brasil
2017-04-30,SE,59.0,Nordeste,Brasil
2017-05-07,SE,32.0,Nordeste,Brasil
2017-05-14,SE,62.0,Nordeste,Brasil
2017-05-21,SE,69.0,Nordeste,Brasil
2017-05-28,SE,38.0,Nordeste,Brasil
2017-06-04,SE,16.0,Nordeste,Brasil
2017-06-11,SE,46.0,Nordeste,Brasil
2017-06-18,SE,20.0,Nordeste,Brasil
2017-06-25,SE,28.0,Nordeste,Brasil
2017-07-02,SE,20.0,Nordeste,Brasil
2017-07-09,SE,13.0,Nordeste,Brasil
2017-07-16,SE,20.0,Nordeste,Brasil
2017-07-23,SE,25.0,Nordeste,Brasil
2017-07-30,SE,16.0,Nordeste,Brasil
2017-08-06,SE,14.0,Nordeste,Brasil
2017-08-13,SE,26.0,Nordeste,Brasil
2017-08-20,SE,18.0,Nordeste,Brasil
2017-08-27,SE,19.0,Nordeste,Brasil
2017-09-03,SE,9.0,Nordeste,Brasil
2017-09-10,SE,9.0,Nordeste,Brasil
2017-09-17,SE,16.0,Nordeste,Brasil
2017-09-24,SE,16.0,Nordeste,Brasil
2017-10-01,SE,26.0,Nordeste,Brasil
2017-10-08,SE,11.0,Nordeste,Brasil
2017-10-15,SE,16.0,Nordeste,Brasil
2017-10-22,SE,17.0,Nordeste,Brasil
2017-10-29,SE,14.0,Nordeste,Brasil
2017-11-05,SE,6.0,Nordeste,Brasil
2017-11-12,SE,15.0,Nordeste,Brasil
2017-11-19,SE,9.0,Nordeste,Brasil
2017-11-26,SE,22.0,Nordeste,Brasil
2017-12-03,SE,17.0,Nordeste,Brasil
2017-12-10,SE,3.0,Nordeste,Brasil
2017-12-17,SE,8.0,Nordeste,Brasil
2017-12-24,SE,7.0,Nordeste,Brasil
2017-12-31,SE,2.0,Nordeste,Brasil
2018-01-07,SE,10.0,Nordeste,Brasil
2018-01-14,SE,5.0,Nordeste,Brasil
2018-01-21,SE,5.0,Nordeste,Brasil
2018-01-28,SE,7.0,Nordeste,Brasil
2018-02-04,SE,5.0,Nordeste,Brasil
2018-02-11,SE,4.0,Nordeste,Brasil
2018-02-18,SE,1.0,Nordeste,Brasil
2018-02-25,SE,16.0,Nordeste,Brasil
2018-03-04,SE,7.0,Nordeste,Brasil
2018-03-11,SE,3.0,Nordeste,Brasil
2018-03-18,SE,5.0,Nordeste,Brasil
2018-03-25,SE,10.0,Nordeste,Brasil
2018-04-01,SE,11.0,Nordeste,Brasil
2018-04-08,SE,4.0,Nordeste,Brasil
2018-04-15,SE,9.0,Nordeste,Brasil
2018-04-22,SE,9.0,Nordeste,Brasil
2018-04-29,SE,16.0,Nordeste,Brasil
2018-05-06,SE,10.0,Nordeste,Brasil
2018-05-13,SE,8.0,Nordeste,Brasil
2018-05-20,SE,30.0,Nordeste,Brasil
2018-05-27,SE,37.0,Nordeste,Brasil
2018-06-03,SE,14.0,Nordeste,Brasil
2018-06-10,SE,15.0,Nordeste,Brasil
2018-06-17,SE,32.0,Nordeste,Brasil
2018-06-24,SE,10.0,Nordeste,Brasil
2018-07-01,SE,10.0,Nordeste,Brasil
2018-07-08,SE,1.0,Nordeste,Brasil
2018-07-15,SE,5.0,Nordeste,Brasil
2018-07-22,SE,14.0,Nordeste,Brasil
2018-07-29,SE,23.0,Nordeste,Brasil
2018-08-05,SE,1.0,Nordeste,Brasil
2018-08-12,SE,4.0,Nordeste,Brasil
2018-08-19,SE,11.0,Nordeste,Brasil
2018-08-26,SE,11.0,Nordeste,Brasil
2018-09-02,SE,13.0,Nordeste,Brasil
2018-09-09,SE,9.0,Nordeste,Brasil
2018-09-16,SE,8.0,Nordeste,Brasil
2018-09-23,SE,11.0,Nordeste,Brasil
2018-09-30,SE,2.0,Nordeste,Brasil
2018-10-07,SE,9.0,Nordeste,Brasil
2018-10-14,SE,24.0,Nordeste,Brasil
2018-10-21,SE,11.0,Nordeste,Brasil
2018-10-28,SE,11.0,Nordeste,Brasil
2018-11-04,SE,4.0,Nordeste,Brasil
2018-11-11,SE,14.0,Nordeste,Brasil
2018-11-18,SE,11.0,Nordeste,Brasil
2018-11-25,SE,14.0,Nordeste,Brasil
2018-12-02,SE,9.0,Nordeste,Brasil
2018-12-09,SE,13.0,Nordeste,Brasil
2018-12-16,SE,7.0,Nordeste,Brasil
2018-12-23,SE,3.0,Nordeste,Brasil
2018-12-30,SE,5.0,Nordeste,Brasil
2019-01-06,SE,5.0,Nordeste,Brasil
2019-01-13,SE,5.0,Nordeste,Brasil
2019-01-20,SE,23.0,Nordeste,Brasil
2019-01-27,SE,18.0,Nordeste,Brasil
2019-02-03,SE,10.0,Nordeste,Brasil
2019-02-10,SE,15.0,Nordeste,Brasil
2019-02-17,SE,17.0,Nordeste,Brasil
2019-02-24,SE,16.0,Nordeste,Brasil
2019-03-03,SE,6.0,Nordeste,Brasil
2019-03-10,SE,31.0,Nordeste,Brasil
2019-03-17,SE,58.0,Nordeste,Brasil
2019-03-24,SE,30.0,Nordeste,Brasil
2019-03-31,SE,38.0,Nordeste,Brasil
2019-04-07,SE,42.0,Nordeste,Brasil
2019-04-14,SE,100.0,Nordeste,Brasil
2019-04-21,SE,69.0,Nordeste,Brasil
2019-04-28,SE,119.0,Nordeste,Brasil
2019-05-05,SE,129.0,Nordeste,Brasil
2019-05-12,SE,210.0,Nordeste,Brasil
2019-05-19,SE,234.0,Nordeste,Brasil
2019-05-26,SE,312.0,Nordeste,Brasil
2019-06-02,SE,331.0,Nordeste,Brasil
2019-06-09,SE,302.0,Nordeste,Brasil
2019-06-16,SE,401.0,Nordeste,Brasil
2019-06-23,SE,349.0,Nordeste,Brasil
2019-06-30,SE,549.0,Nordeste,Brasil
2019-07-07,SE,729.0,Nordeste,Brasil
2019-07-14,SE,539.0,Nordeste,Brasil
2019-07-21,SE,629.0,Nordeste,Brasil
2019-07-28,SE,663.0,Nordeste,Brasil
2019-08-04,SE,723.0,Nordeste,Brasil
2019-08-11,SE,628.0,Nordeste,Brasil
2019-08-18,SE,543.0,Nordeste,Brasil
2019-08-25,SE,552.0,Nordeste,Brasil
2019-09-01,SE,426.0,Nordeste,Brasil
2019-09-08,SE,367.0,Nordeste,Brasil
2019-09-15,SE,354.0,Nordeste,Brasil
2019-09-22,SE,319.0,Nordeste,Brasil
2019-09-29,SE,235.0,Nordeste,Brasil
2019-10-06,SE,220.0,Nordeste,Brasil
